"sample_index","file_name","timestamp","byte_4","byte_4_diff","driving_state"
"406","00000001-69B44F7F.MF4","83.36585","252","2.0","idle"
"407","00000001-69B44F7F.MF4","83.56385","252","0.0","idle"
"408","00000001-69B44F7F.MF4","83.7633","251","1.0","idle"
"409","00000001-69B44F7F.MF4","83.9613","254","3.0","idle"
"410","00000001-69B44F7F.MF4","84.1596","252","2.0","idle"
"411","00000001-69B44F7F.MF4","84.3573","254","2.0","idle"
"412","00000001-69B44F7F.MF4","85.148","254","0.0","idle"
"413","00000001-69B44F7F.MF4","85.34729999999999","3","251.0","driving"
"414","00000001-69B44F7F.MF4","85.5453","4","1.0","idle"
"415","00000001-69B44F7F.MF4","85.74329999999999","2","2.0","idle"
"416","00000001-69B44F7F.MF4","85.9413","1","1.0","idle"
"417","00000001-69B44F7F.MF4","86.13965","255","254.0","driving"
"418","00000001-69B44F7F.MF4","86.3373","0","255.0","driving"
"419","00000001-69B44F7F.MF4","86.53529999999999","0","0.0","idle"
"420","00000001-69B44F7F.MF4","86.7333","254","254.0","driving"
"421","00000001-69B44F7F.MF4","86.93135","0","254.0","driving"
"422","00000001-69B44F7F.MF4","87.1296","1","1.0","idle"
"423","00000001-69B44F7F.MF4","87.32735","4","3.0","idle"
"424","00000001-69B44F7F.MF4","87.52535","4","0.0","idle"
"425","00000001-69B44F7F.MF4","87.72335","3","1.0","idle"
"426","00000001-69B44F7F.MF4","87.92134999999999","3","0.0","idle"
"427","00000001-69B44F7F.MF4","88.1197","255","252.0","driving"
"428","00000001-69B44F7F.MF4","88.3173","0","255.0","driving"
"429","00000001-69B44F7F.MF4","88.5153","0","0.0","idle"
"430","00000001-69B44F7F.MF4","88.71329999999999","255","255.0","driving"
"431","00000001-69B44F7F.MF4","88.91135","255","0.0","idle"
"432","00000001-69B44F7F.MF4","89.10955","254","1.0","idle"
"433","00000001-69B44F7F.MF4","89.30735","253","1.0","idle"
"434","00000001-69B44F7F.MF4","89.50385","252","1.0","idle"
"435","00000001-69B44F7F.MF4","89.70185","252","0.0","idle"
"436","00000001-69B44F7F.MF4","89.89985","250","2.0","idle"
"437","00000001-69B44F7F.MF4","90.09819999999999","35","215.0","driving"
"438","00000001-69B44F7F.MF4","90.29585","112","77.0","driving"
"439","00000001-69B44F7F.MF4","90.49385","202","90.0","driving"
"440","00000001-69B44F7F.MF4","90.69185","125","77.0","driving"
"441","00000001-69B44F7F.MF4","90.88985","65","60.0","driving"
"442","00000001-69B44F7F.MF4","91.08789999999999","62","3.0","idle"
"443","00000001-69B44F7F.MF4","91.28585","240","178.0","driving"
"444","00000001-69B44F7F.MF4","91.48384999999999","87","153.0","driving"
"445","00000001-69B44F7F.MF4","91.68185","52","35.0","driving"
"446","00000001-69B44F7F.MF4","91.88045","19","33.0","driving"
"447","00000001-69B44F7F.MF4","92.07925","49","30.0","driving"
"448","00000001-69B44F7F.MF4","92.2772","156","107.0","driving"
"449","00000001-69B44F7F.MF4","92.47534999999999","3","153.0","driving"
"450","00000001-69B44F7F.MF4","92.67335","247","244.0","driving"
"451","00000001-69B44F7F.MF4","92.87134999999999","32","215.0","driving"
"452","00000001-69B44F7F.MF4","93.0696","254","222.0","driving"
"453","00000001-69B44F7F.MF4","93.26585","2","252.0","driving"
"454","00000001-69B44F7F.MF4","93.46385","1","1.0","idle"
"455","00000001-69B44F7F.MF4","93.66185","2","1.0","idle"
"456","00000001-69B44F7F.MF4","93.85985","255","253.0","driving"
"457","00000001-69B44F7F.MF4","94.05805","1","254.0","driving"
"458","00000001-69B44F7F.MF4","94.25585","251","250.0","driving"
"459","00000001-69B44F7F.MF4","94.45385","0","251.0","driving"
"460","00000001-69B44F7F.MF4","94.6519","255","255.0","driving"
"461","00000001-69B44F7F.MF4","94.84989999999999","254","1.0","idle"
"462","00000001-69B44F7F.MF4","95.048","255","1.0","idle"
"463","00000001-69B44F7F.MF4","95.24589999999999","254","1.0","idle"
"464","00000001-69B44F7F.MF4","95.4439","253","1.0","idle"
"465","00000001-69B44F7F.MF4","95.64189999999999","250","3.0","idle"
"466","00000001-69B44F7F.MF4","95.83985","252","2.0","idle"
"467","00000001-69B44F7F.MF4","96.03805","255","3.0","idle"
"468","00000001-69B44F7F.MF4","96.23585","253","2.0","idle"
"469","00000001-69B44F7F.MF4","96.43384999999999","0","253.0","driving"
"470","00000001-69B44F7F.MF4","96.63185","0","0.0","idle"
"471","00000001-69B44F7F.MF4","96.82985","1","1.0","idle"
"472","00000001-69B44F7F.MF4","97.02799999999999","4","3.0","idle"
"473","00000001-69B44F7F.MF4","97.2259","3","1.0","idle"
"474","00000001-69B44F7F.MF4","97.42389999999999","3","0.0","idle"
"475","00000001-69B44F7F.MF4","97.6219","0","3.0","idle"
"476","00000001-69B44F7F.MF4","97.81989999999999","0","0.0","idle"
"477","00000001-69B44F7F.MF4","98.01809999999999","255","255.0","driving"
"478","00000001-69B44F7F.MF4","98.21589999999999","2","253.0","driving"
"479","00000001-69B44F7F.MF4","98.4139","255","253.0","driving"
"480","00000001-69B44F7F.MF4","98.61189999999999","0","255.0","driving"
"481","00000001-69B44F7F.MF4","98.8099","255","255.0","driving"
"482","00000001-69B44F7F.MF4","99.00795","254","1.0","idle"
"483","00000001-69B44F7F.MF4","99.20585","253","1.0","idle"
"484","00000001-69B44F7F.MF4","99.40384999999999","2","251.0","driving"
"485","00000001-69B44F7F.MF4","99.6019","3","1.0","idle"
"486","00000001-69B44F7F.MF4","99.7999","3","0.0","idle"
"487","00000001-69B44F7F.MF4","99.9982","0","3.0","idle"
"488","00000001-69B44F7F.MF4","100.1959","1","1.0","idle"
"489","00000001-69B44F7F.MF4","100.3939","0","1.0","idle"
"490","00000001-69B44F7F.MF4","100.5919","0","0.0","idle"
"491","00000001-69B44F7F.MF4","100.78989999999999","0","0.0","idle"
"492","00000001-69B44F7F.MF4","100.988","254","254.0","driving"
"493","00000001-69B44F7F.MF4","101.18589999999999","253","1.0","idle"
"494","00000001-69B44F7F.MF4","101.3839","251","2.0","idle"
"495","00000001-69B44F7F.MF4","101.58189999999999","252","1.0","idle"
"496","00000001-69B44F7F.MF4","101.7799","250","2.0","idle"
"497","00000001-69B44F7F.MF4","101.97805","251","1.0","idle"
"498","00000001-69B44F7F.MF4","102.1759","252","1.0","idle"
"499","00000001-69B44F7F.MF4","102.37389999999999","251","1.0","idle"
"500","00000001-69B44F7F.MF4","102.5719","0","251.0","driving"
"501","00000001-69B44F7F.MF4","102.76989999999999","2","2.0","idle"
"502","00000001-69B44F7F.MF4","102.96799999999999","3","1.0","idle"
"503","00000001-69B44F7F.MF4","103.1659","4","1.0","idle"
"504","00000001-69B44F7F.MF4","103.3639","3","1.0","idle"
"505","00000001-69B44F7F.MF4","103.5619","4","1.0","idle"
"506","00000001-69B44F7F.MF4","103.7614","1","3.0","idle"
"507","00000001-69B44F7F.MF4","103.9596","2","1.0","idle"
"508","00000001-69B44F7F.MF4","104.1575","255","253.0","driving"
"509","00000001-69B44F7F.MF4","104.35539999999999","255","0.0","idle"
"510","00000001-69B44F7F.MF4","104.5534","0","255.0","driving"
"511","00000001-69B44F7F.MF4","104.75135","254","254.0","driving"
"512","00000001-69B44F7F.MF4","104.94955","255","1.0","idle"
"513","00000001-69B44F7F.MF4","105.1475","253","2.0","idle"
"514","00000001-69B44F7F.MF4","105.34535","252","1.0","idle"
"515","00000001-69B44F7F.MF4","105.54339999999999","251","1.0","idle"
"516","00000001-69B44F7F.MF4","105.7414","0","251.0","driving"
"517","00000001-69B44F7F.MF4","105.9396","0","0.0","idle"
"518","00000001-69B44F7F.MF4","106.13749999999999","1","1.0","idle"
"519","00000001-69B44F7F.MF4","106.33539999999999","1","0.0","idle"
"520","00000001-69B44F7F.MF4","106.5334","1","0.0","idle"
"521","00000001-69B44F7F.MF4","106.7314","255","254.0","driving"
"522","00000001-69B44F7F.MF4","106.92949999999999","254","1.0","idle"
"523","00000001-69B44F7F.MF4","107.1275","251","3.0","idle"
"524","00000001-69B44F7F.MF4","107.3254","252","1.0","idle"
"525","00000001-69B44F7F.MF4","107.5234","251","1.0","idle"
"526","00000001-69B44F7F.MF4","107.72135","251","0.0","idle"
"527","00000001-69B44F7F.MF4","107.91964999999999","252","1.0","idle"
"528","00000001-69B44F7F.MF4","108.1159","250","2.0","idle"
"529","00000001-69B44F7F.MF4","108.31389999999999","254","4.0","idle"
"530","00000001-69B44F7F.MF4","108.5119","0","254.0","driving"
"531","00000001-69B44F7F.MF4","108.71055","1","1.0","idle"
"532","00000001-69B44F7F.MF4","108.9096","3","2.0","idle"
"533","00000001-69B44F7F.MF4","109.1075","4","1.0","idle"
"534","00000001-69B44F7F.MF4","109.30539999999999","4","0.0","idle"
"535","00000001-69B44F7F.MF4","109.5034","2","2.0","idle"
"536","00000001-69B44F7F.MF4","109.70139999999999","2","0.0","idle"
"537","00000001-69B44F7F.MF4","109.89959999999999","255","253.0","driving"
"538","00000001-69B44F7F.MF4","110.09755","0","255.0","driving"
"539","00000001-69B44F7F.MF4","110.2954","1","1.0","idle"
"540","00000001-69B44F7F.MF4","110.4934","0","1.0","idle"
"541","00000001-69B44F7F.MF4","110.6914","0","0.0","idle"
"542","00000001-69B44F7F.MF4","110.88955","253","253.0","driving"
"543","00000001-69B44F7F.MF4","111.08749999999999","255","2.0","idle"
"544","00000001-69B44F7F.MF4","111.2854","2","253.0","driving"
"545","00000001-69B44F7F.MF4","111.48339999999999","254","252.0","driving"
"546","00000001-69B44F7F.MF4","111.6814","247","7.0","idle"
"547","00000001-69B44F7F.MF4","111.87809999999999","252","5.0","idle"
"548","00000001-69B44F7F.MF4","112.07594999999999","255","3.0","idle"
"549","00000001-69B44F7F.MF4","112.27395","252","3.0","idle"
"550","00000001-69B44F7F.MF4","112.47189999999999","255","3.0","idle"
"551","00000001-69B44F7F.MF4","112.6699","252","3.0","idle"
"552","00000001-69B44F7F.MF4","112.8681","0","252.0","driving"
"553","00000001-69B44F7F.MF4","113.0659","1","1.0","idle"
"554","00000001-69B44F7F.MF4","113.26389999999999","251","250.0","driving"
"555","00000001-69B44F7F.MF4","113.46195","0","251.0","driving"
"556","00000001-69B44F7F.MF4","113.65995","247","247.0","driving"
"557","00000001-69B44F7F.MF4","113.85815","1","246.0","driving"
"558","00000001-69B44F7F.MF4","114.05595","253","252.0","driving"
"559","00000001-69B44F7F.MF4","114.25394999999999","251","2.0","idle"
"560","00000001-69B44F7F.MF4","114.45195","1","250.0","driving"
"561","00000001-69B44F7F.MF4","114.64994999999999","254","253.0","driving"
"562","00000001-69B44F7F.MF4","114.84809999999999","2","252.0","driving"
"563","00000001-69B44F7F.MF4","115.04594999999999","253","251.0","driving"
"564","00000001-69B44F7F.MF4","115.24395","2","251.0","driving"
"565","00000001-69B44F7F.MF4","115.44194999999999","5","3.0","idle"
"566","00000001-69B44F7F.MF4","115.6399","252","247.0","driving"
"567","00000001-69B44F7F.MF4","115.8381","2","250.0","driving"
"568","00000001-69B44F7F.MF4","116.03595","1","1.0","idle"
"569","00000001-69B44F7F.MF4","116.23395","3","2.0","idle"
"570","00000001-69B44F7F.MF4","116.43195","12","9.0","idle"
"571","00000001-69B44F7F.MF4","116.62995","254","242.0","driving"
"572","00000001-69B44F7F.MF4","116.82809999999999","252","2.0","idle"
"573","00000001-69B44F7F.MF4","117.02595","2","250.0","driving"
"574","00000001-69B44F7F.MF4","117.22394999999999","254","252.0","driving"
"575","00000001-69B44F7F.MF4","117.42195","254","0.0","idle"
"576","00000001-69B44F7F.MF4","117.61994999999999","250","4.0","idle"
"577","00000001-69B44F7F.MF4","117.8181","253","3.0","idle"
"578","00000001-69B44F7F.MF4","118.01594999999999","0","253.0","driving"
"579","00000001-69B44F7F.MF4","118.21395","5","5.0","idle"
"580","00000001-69B44F7F.MF4","118.41194999999999","3","2.0","idle"
"581","00000001-69B44F7F.MF4","118.60995","7","4.0","idle"
"582","00000001-69B44F7F.MF4","118.8082","0","7.0","idle"
"583","00000001-69B44F7F.MF4","119.00595","249","249.0","driving"
"584","00000001-69B44F7F.MF4","119.20394999999999","253","4.0","idle"
"585","00000001-69B44F7F.MF4","119.402","0","253.0","driving"
"586","00000001-69B44F7F.MF4","119.59994999999999","252","252.0","driving"
"587","00000001-69B44F7F.MF4","119.79814999999999","251","1.0","idle"
"588","00000001-69B44F7F.MF4","119.99595","251","0.0","idle"
"589","00000001-69B44F7F.MF4","120.19395","253","2.0","idle"
"590","00000001-69B44F7F.MF4","120.39195","253","0.0","idle"
"591","00000001-69B44F7F.MF4","120.58994999999999","252","1.0","idle"
"592","00000001-69B44F7F.MF4","120.78805","250","2.0","idle"
"593","00000001-69B44F7F.MF4","120.98594999999999","255","5.0","idle"
"594","00000001-69B44F7F.MF4","121.18395","253","2.0","idle"
"595","00000001-69B44F7F.MF4","121.38194999999999","1","252.0","driving"
"596","00000001-69B44F7F.MF4","121.57995","2","1.0","idle"
"597","00000001-69B44F7F.MF4","121.7781","3","1.0","idle"
"598","00000001-69B44F7F.MF4","121.97595","4","1.0","idle"
"599","00000001-69B44F7F.MF4","122.17394999999999","255","251.0","driving"
"600","00000001-69B44F7F.MF4","122.37195","253","2.0","idle"
"601","00000001-69B44F7F.MF4","122.56994999999999","254","1.0","idle"
"602","00000001-69B44F7F.MF4","122.76814999999999","255","1.0","idle"
"603","00000001-69B44F7F.MF4","122.96594999999999","0","255.0","driving"
"604","00000001-69B44F7F.MF4","123.16395","1","1.0","idle"
"605","00000001-69B44F7F.MF4","123.36345","252","251.0","driving"
"606","00000001-69B44F7F.MF4","123.56145","251","1.0","idle"
"607","00000001-69B44F7F.MF4","123.7597","255","4.0","idle"
"608","00000001-69B44F7F.MF4","123.95745","254","1.0","idle"
"609","00000001-69B44F7F.MF4","124.15559999999999","2","252.0","driving"
"610","00000001-69B44F7F.MF4","124.35345","9","7.0","idle"
"611","00000001-69B44F7F.MF4","124.55144999999999","0","9.0","idle"
"612","00000001-69B44F7F.MF4","124.7496","255","255.0","driving"
"613","00000001-69B44F7F.MF4","124.94744999999999","0","255.0","driving"
"614","00000001-69B44F7F.MF4","125.14555","246","246.0","driving"
"615","00000001-69B44F7F.MF4","125.34344999999999","255","9.0","idle"
"616","00000001-69B44F7F.MF4","125.54145","253","2.0","idle"
"617","00000001-69B44F7F.MF4","125.7396","253","0.0","idle"
"618","00000001-69B44F7F.MF4","125.93745","254","1.0","idle"
"619","00000001-69B44F7F.MF4","126.1356","255","1.0","idle"
"620","00000001-69B44F7F.MF4","126.3335","255","0.0","idle"
"621","00000001-69B44F7F.MF4","126.53144999999999","0","255.0","driving"
"622","00000001-69B44F7F.MF4","126.72959999999999","253","253.0","driving"
"623","00000001-69B44F7F.MF4","126.92745","253","0.0","idle"
"624","00000001-69B44F7F.MF4","127.12559999999999","0","253.0","driving"
"625","00000001-69B44F7F.MF4","127.32345","2","2.0","idle"
"626","00000001-69B44F7F.MF4","127.52144999999999","2","0.0","idle"
"627","00000001-69B44F7F.MF4","127.71964999999999","3","1.0","idle"
"628","00000001-69B44F7F.MF4","127.91744999999999","0","3.0","idle"
"629","00000001-69B44F7F.MF4","128.11554999999998","253","253.0","driving"
"630","00000001-69B44F7F.MF4","128.31345","253","0.0","idle"
"631","00000001-69B44F7F.MF4","128.51145","255","2.0","idle"
"632","00000001-69B44F7F.MF4","128.70964999999998","0","255.0","driving"
"633","00000001-69B44F7F.MF4","128.90744999999998","0","0.0","idle"
"634","00000001-69B44F7F.MF4","129.10559999999998","255","255.0","driving"
"635","00000001-69B44F7F.MF4","129.30345","254","1.0","idle"
"636","00000001-69B44F7F.MF4","129.50145","253","1.0","idle"
"637","00000001-69B44F7F.MF4","129.69965","253","0.0","idle"
"638","00000001-69B44F7F.MF4","129.89745","255","2.0","idle"
"639","00000001-69B44F7F.MF4","130.0956","255","0.0","idle"
"640","00000001-69B44F7F.MF4","130.29345","255","0.0","idle"
"641","00000001-69B44F7F.MF4","130.48999999999998","254","1.0","idle"
"642","00000001-69B44F7F.MF4","130.6881","255","1.0","idle"
"643","00000001-69B44F7F.MF4","130.886","0","255.0","driving"
"644","00000001-69B44F7F.MF4","131.084","255","255.0","driving"
"645","00000001-69B44F7F.MF4","131.28199999999998","255","0.0","idle"
"646","00000001-69B44F7F.MF4","131.48","253","2.0","idle"
"647","00000001-69B44F7F.MF4","131.67815","253","0.0","idle"
"648","00000001-69B44F7F.MF4","131.876","255","2.0","idle"
"649","00000001-69B44F7F.MF4","132.0746","255","0.0","idle"
"650","00000001-69B44F7F.MF4","132.27259999999998","0","255.0","driving"
"651","00000001-69B44F7F.MF4","132.47145","254","254.0","driving"
"652","00000001-69B44F7F.MF4","132.6697","253","1.0","idle"
"653","00000001-69B44F7F.MF4","132.86745","254","1.0","idle"
"654","00000001-69B44F7F.MF4","133.064","0","254.0","driving"
"655","00000001-69B44F7F.MF4","133.262","2","2.0","idle"
"656","00000001-69B44F7F.MF4","133.46","3","1.0","idle"
"657","00000001-69B44F7F.MF4","133.65815","2","1.0","idle"
"658","00000001-69B44F7F.MF4","133.856","0","2.0","idle"
"659","00000001-69B44F7F.MF4","134.054","254","254.0","driving"
"660","00000001-69B44F7F.MF4","134.25199999999998","253","1.0","idle"
"661","00000001-69B44F7F.MF4","134.45","254","1.0","idle"
"662","00000001-69B44F7F.MF4","134.6481","0","254.0","driving"
"663","00000001-69B44F7F.MF4","134.846","0","0.0","idle"
"664","00000001-69B44F7F.MF4","135.04399999999998","255","255.0","driving"
"665","00000001-69B44F7F.MF4","135.242","254","1.0","idle"
"666","00000001-69B44F7F.MF4","135.44","253","1.0","idle"
"667","00000001-69B44F7F.MF4","135.63819999999998","253","0.0","idle"
"668","00000001-69B44F7F.MF4","135.83599999999998","254","1.0","idle"
"669","00000001-69B44F7F.MF4","136.034","0","254.0","driving"
"670","00000001-69B44F7F.MF4","136.232","255","255.0","driving"
"671","00000001-69B44F7F.MF4","136.43","254","1.0","idle"
"672","00000001-69B44F7F.MF4","136.6281","254","0.0","idle"
"673","00000001-69B44F7F.MF4","136.826","0","254.0","driving"
"674","00000001-69B44F7F.MF4","137.024","0","0.0","idle"
"675","00000001-69B44F7F.MF4","137.22199999999998","254","254.0","driving"
"676","00000001-69B44F7F.MF4","137.42","253","1.0","idle"
"677","00000001-69B44F7F.MF4","137.6183","254","1.0","idle"
"678","00000001-69B44F7F.MF4","137.816","253","1.0","idle"
"679","00000001-69B44F7F.MF4","138.01399999999998","0","253.0","driving"
"680","00000001-69B44F7F.MF4","138.212","255","255.0","driving"
"681","00000001-69B44F7F.MF4","138.41","254","1.0","idle"
"682","00000001-69B44F7F.MF4","138.6081","254","0.0","idle"
"683","00000001-69B44F7F.MF4","138.80599999999998","253","1.0","idle"
"684","00000001-69B44F7F.MF4","139.004","255","2.0","idle"
"685","00000001-69B44F7F.MF4","139.20204999999999","1","254.0","driving"
"686","00000001-69B44F7F.MF4","139.4","3","2.0","idle"
"687","00000001-69B44F7F.MF4","139.59825","2","1.0","idle"
"688","00000001-69B44F7F.MF4","139.796","0","2.0","idle"
"689","00000001-69B44F7F.MF4","139.994","255","255.0","driving"
"690","00000001-69B44F7F.MF4","140.192","253","2.0","idle"
"691","00000001-69B44F7F.MF4","140.39","254","1.0","idle"
"692","00000001-69B44F7F.MF4","140.58814999999998","255","1.0","idle"
"693","00000001-69B44F7F.MF4","140.786","1","254.0","driving"
"694","00000001-69B44F7F.MF4","140.98399999999998","0","1.0","idle"
"695","00000001-69B44F7F.MF4","141.182","254","254.0","driving"
"696","00000001-69B44F7F.MF4","141.38004999999998","253","1.0","idle"
"697","00000001-69B44F7F.MF4","141.57815","253","0.0","idle"
"698","00000001-69B44F7F.MF4","141.77605","255","2.0","idle"
"699","00000001-69B44F7F.MF4","141.97405","254","1.0","idle"
"700","00000001-69B44F7F.MF4","142.17204999999998","0","254.0","driving"
"701","00000001-69B44F7F.MF4","142.37005","255","255.0","driving"
"702","00000001-69B44F7F.MF4","142.56825","253","2.0","idle"
"703","00000001-69B44F7F.MF4","142.766","255","2.0","idle"
"704","00000001-69B44F7F.MF4","142.964","0","255.0","driving"
"705","00000001-69B44F7F.MF4","143.162","255","255.0","driving"
"706","00000001-69B44F7F.MF4","143.3615","254","1.0","idle"
"707","00000001-69B44F7F.MF4","143.55965","252","2.0","idle"
"708","00000001-69B44F7F.MF4","143.7575","255","3.0","idle"
"709","00000001-69B44F7F.MF4","143.9555","255","0.0","idle"
"710","00000001-69B44F7F.MF4","144.15365","255","0.0","idle"
"711","00000001-69B44F7F.MF4","144.3515","255","0.0","idle"
